idx,regime,m1,m2,m3,M_total,q12,q13,q23,r12_init,r3_sep,v3_frac,v3_angle,epsilon_total,h_total,dE_max,dE_slope,dL_max,MEGNO,MEGNO_clean,e12_std,e13_std,e23_std,r_min_12,r_min_13,r_min_23,outcome,outcome_class,outcome_class4,traj_file
674,near_equal,2.0039257325200963,3.312255849814454,5.316181582334551,10.632363164669101,0.6050033039061136,0.376948323055604,0.6230516769443959,1.7028487844966849,5.136025835707019,0.8635291854080156,0.2441999901532894,-0.5213349768692864,1.9486280558449163,7.740269229682873e-06,-2.60859716375054e-07,5.144257619910542e-15,3.1908600317301503,3.1908600317301503,0.11408243318604325,0.26695478225647007,0.21090901530520717,1.1080074842040954,3.482622408056666,3.8110681739539065,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00674.npz
675,asymmetric,0.36596534700221,11.122005200740123,0.8419096779885216,12.329880225730854,0.03290461930172956,0.434684808323583,13.210449400359261,0.43400564404710285,2.8711082457281965,1.1087945355720736,0.16806184251783504,-0.48578965827573445,0.48387099335669215,1.2467083058410835e-07,4.792384706943072e-09,2.381945132665974e-15,-0.17146746455165082,0.0,0.10183852649863334,12.645291205695896,0.04966076648674856,0.4334754697300146,2.4509777178800185,2.869942256886814,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00675.npz
676,asymmetric,0.2564650616385336,21.189993270090895,1.1897979295266243,22.63625626125605,0.012103121429515843,0.21555346103230436,17.809741254568827,0.3353820187925138,2.252827408083756,1.052234531037392,4.716803238102312,-0.5812226836809294,0.4042178384360145,1.3808112935233137e-07,2.1150528395795802e-08,6.406547863688871e-15,3.3663616501499267,3.3663616501499267,0.10279930544784784,20.16958807589649,0.08820948997397672,0.3353151135855814,1.9319567596713438,2.249772895410845,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00676.npz
677,near_equal,2.3631320024373332,2.4547393445496524,4.817871346986987,9.635742693973972,0.962681438126733,0.49049296509654516,0.5095070349034545,3.9658427084935783,10.172449234787761,0.6314790513398536,1.4033739240213643,-0.26144867525830595,2.1091789806864867,1.1932814896715014,-0.00021808873685966643,9.964062310687055e-15,9.793566899721549,9.793566899721549,0.6756294009209125,0.05704184032014427,0.13418451888582572,3.950992487715729,0.10178212506123144,8.255889573482298,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00677.npz
678,near_equal,2.078542023967434,3.015903541324476,5.09444556529191,10.18889113058382,0.6891938006262008,0.40800161613824887,0.5919983838617512,2.181572950003768,8.944695152640643,0.8214238901348432,2.105880237317969,-0.32931970129641447,2.363051170116122,4.422272618984805e-07,6.2074013765479295e-09,1.7706853998519892e-15,2.7263713450086646,2.7263713450086646,0.10551169834226289,0.35844502377333454,0.21523326019515343,2.016462255481202,7.388962445143712,6.467364781081641,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00678.npz
679,asymmetric,17.44431059342787,198.1438776011964,1.2521252879504021,216.8403134825747,0.0880386051015817,13.931761271256152,158.2460473468571,1.9213397177081848,5.007113236093761,1.3289933923299722,2.522590061757368,-4.178472608850107,1.7562263033388081,5.555250280947953e-08,1.4854864461524313e-09,1.4926558485048183e-15,2.4852264058605673,2.4852264058605673,0.10352619229435894,16.618390663689414,0.1134071600464249,1.917866229322887,4.279968517858534,4.881751400022031,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00679.npz
680,near_equal,3.57001978506392,3.845774744783,7.41579452984692,14.83158905969384,0.9282966429343901,0.48140759168763186,0.5185924083123682,3.2256029985172563,10.55559631161087,1.252252180652209,4.957597333986344,-0.2159752779815411,4.527632281257201,2.2766761401498888e-07,2.6088616409630228e-08,1.481355887334481e-15,1.4391216531468773,1.4391216531468773,0.11029124592232718,0.21254645848283896,0.2462148856522184,3.1687217181051195,10.280942801674067,9.7651318942602,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00680.npz
681,near_equal,3.6682644754758087,6.450864950698711,10.11912942617452,20.23825885234904,0.5686469184381994,0.3625079115983375,0.6374920884016624,1.333109758578812,2.9674452680674066,0.6779116647303467,1.2128634379778942,-1.7228615835177299,1.737773603910063,88.18838087007437,39.73001983172301,1.7011239255286126e-13,3.59327458385031,3.59327458385031,36.78687630193858,9.515977778253493,0.2155947711846804,1.3299543296115768,0.0397199008298952,0.10675847116354899,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00681.npz
682,near_equal,2.0992909572438108,3.8112954403071466,5.910586397550958,11.821172795101916,0.550807721448808,0.35517473496600077,0.6448252650339992,1.4447170355936474,5.387318698716737,0.9223015982024512,5.013512225615706,-0.5459291279295383,2.1746766992518127,2.6667003071784704e-06,1.1602741821623972e-07,1.9347861815381343e-15,8.65423009311756,8.65423009311756,0.10625650840966931,0.22761479175993812,0.18718467929626859,1.248541188158379,4.070881953898409,4.767893710472595,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00682.npz
683,near_equal,6.35430669316012,8.120168035083747,14.47447472824387,28.948949456487735,0.7825338916271065,0.43900084890548996,0.5609991510945098,0.7767351001226271,1.235809857695898,1.6208877377660897,4.727902908421431,0.9546918885265224,2.836626260777225,9.130886364665269e-05,3.677200286815237e-06,1.903609911802635e-15,1.4897714175293717,1.4897714175293717,0.11608206976397832,0.5066350250045848,0.3277547557740034,0.6151343854566313,1.302294327552429,1.287739899648057,ejection,1,1,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00683.npz
684,asymmetric,2.5438524486552607,138.0940415334043,6.6935769236760985,147.33147090573564,0.018421160105158593,0.3800438058248507,20.630829093028982,2.8330539149409537,20.203525267910184,0.6564818438030178,0.9871003670162066,-0.6689060425179868,1.891707269423165,3.2846690419251358e-09,-5.241844462848025e-10,4.486972565389885e-15,2.3951696602560206,2.3951696602560206,0.10373728092037708,14.571418124832423,0.05160575471228705,2.8323263179895006,17.40375162734885,19.561409684644474,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00684.npz
685,near_equal,5.246449548778166,8.37954253135391,13.625992080132072,27.251984160264147,0.6261021444962438,0.3850324818864356,0.6149675181135648,3.0432229501136385,6.324514760706452,1.2251809073662052,2.063574634091759,-0.5259838295117496,4.783552556737065,1.0227414063831217e-06,7.589691256867414e-08,5.0145198336549055e-15,2.6194771388914644,2.6194771388914644,0.11588498931786675,0.45034053773871946,0.21158199266059696,2.187197726165646,6.784685455808564,5.862919172131223,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00685.npz
686,hierarchical,44.53232942891173,57.98351177182302,4.59488147280349,107.11072267353823,0.7680171150059961,9.691725388890408,12.619152880225515,0.9044426888213609,10.791885329576798,0.9738268289123814,2.999750280974929,-13.542064082617818,3.623738829154571,2.525814951447892e-08,1.1485650261642491e-10,8.787019741178839e-16,-0.4051387386420445,0.0,0.10279123906317346,2.461133719812563,0.26571465439470066,0.9044363092666163,10.194197384420601,10.335509751074314,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00686.npz
687,asymmetric,1.6344374420251913,103.03639670229701,4.5888203588818195,109.25965450320402,0.01586271933351445,0.35617812731798953,22.45378738848788,0.49454893954394025,1.6422417157809315,0.449260022093987,4.913006411219245,-3.9632258464574406,0.34808018576183997,0.04827769818480049,-0.00018691711515082173,2.055151129286202e-15,196.55427111629294,10.0,0.15712098773117958,14.1661581734084,0.05717353418405015,0.31677568798472405,0.04572725118023833,0.09822427042511717,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00687.npz
688,asymmetric,0.9212937434761163,85.01085203543136,6.866822813665049,92.79896859257252,0.010837366305799801,0.13416594085444175,12.379939652186579,3.8757350197603366,27.993621277365005,1.6407074775308474,3.6844721511373173,-0.03032090203326751,5.90927497742516,1.590195400557473e-08,1.902296638132642e-09,4.3536361674449105e-15,2.0668217528847594,2.0668217528847594,0.10383558403655813,33.55264742956032,0.1789497939584429,3.8728370211335106,25.204007608780106,27.956893092945304,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00688.npz
689,asymmetric,86.96198961585276,344.9621804082435,15.012681825869942,446.9368518499662,0.25209137277871474,5.7925686179533455,22.978051783779406,3.4049184123170018,22.64635862489909,1.5295299143403291,2.4139370254964567,-9.748447900263821,10.954634869154818,2.6200747325225346e-09,5.149223805011804e-10,2.2291400120418175e-15,2.1184948408078195,2.1184948408078195,0.10379737120072031,7.840284689441602,0.20052078373461996,3.403919862435808,20.284837797279785,22.140317197669223,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00689.npz
690,asymmetric,3.876236513059699,43.95167170145773,3.591466073982274,51.419374288499704,0.08819315313849911,1.0792908615065009,12.237807846733583,3.564732401023586,25.641100854989105,1.469283134539225,1.1223567140048105,-0.454336225066533,4.370613855527741,4.4217171141190075e-09,-3.311011281942274e-10,2.529361857100932e-15,2.0646952627414867,2.0646952627414867,0.103812406203483,10.257960301578395,0.2216929596147222,3.562993876468727,22.426394706067914,25.768278247665968,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00690.npz
691,near_equal,4.6465967433264455,8.732632842441118,13.379229585767563,26.75845917153513,0.5320957410168108,0.3472992756077196,0.6527007243922804,2.444676584171714,3.7715209782989936,1.0861921436794146,0.512767180943076,-1.1544891241746957,3.3761519634685935,0.009486458603425653,8.577766739500437e-06,3.617969881902017e-15,2.683308357100661,2.683308357100661,1.602885003402132,0.09236846658972732,0.26345891408139793,2.444681523661119,0.2629362928195905,4.53077671068626,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00691.npz
692,asymmetric,13.548336902303054,112.67248710205482,2.719757631503914,128.94058163586178,0.12024529901458057,4.981450091496344,41.427399925982215,2.1164981436402406,5.637946950524685,0.45191294362230106,3.764121033981519,-3.223667962948982,1.784644049485065,0.003344857640877239,-1.2735200220268485e-05,2.5937508517123767e-15,3.529361560747764,3.529361560747764,0.10709747592714046,5.287660409898946,0.1289599344700377,1.314653323210461,0.1082441965271779,2.054615072850817,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00692.npz
693,near_equal,4.001570491007446,5.011692997867416,9.013263488874863,18.026526977749725,0.7984468507369069,0.44396466340372875,0.5560353365962712,3.332730085563858,11.489966554831861,1.5476481393838735,2.4564729211237015,-0.09260385943907162,6.24485526910356,4.5287505177767504e-07,3.5991377605177994e-08,4.292049045627469e-15,2.058002668897162,2.058002668897162,0.10556797936128741,0.8196769704944958,0.1847749455651118,2.9774879314036635,12.201350711337303,10.387923186311246,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00693.npz
694,asymmetric,0.28048890043124003,17.69775471147596,1.1103430076677052,19.088586619574905,0.015848840997290996,0.2526146411462633,15.938997759485513,1.3982938632370476,3.771939589697666,1.7173116281787344,1.5910008082946951,0.038847439826156474,0.8708413993672274,1.2544165824337616e-05,4.801502762790184e-06,1.0686054195856753e-15,2.4080256574698624,2.4080256574698624,0.10342423629925578,21.133238422708153,0.2659382475178964,1.3955541795970035,3.1689961302717253,3.7717192883019344,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00694.npz
695,asymmetric,0.45559392624481637,22.008447638169528,0.9391102756859618,23.403151840100307,0.020700866037215368,0.4851335759392402,23.435424154094918,3.3085355997211257,17.779223210722765,0.40406666332575913,0.5675707035749149,-0.1113312864394423,0.48189442446494835,3.4412710203509393e-09,1.3922835757971219e-11,2.205118822224972e-15,17.317284691743325,10.0,0.10379215335776794,10.810821540939925,0.022812448987327167,3.305297035073052,13.658831205720476,15.782184604492484,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00695.npz
696,near_equal,1.5761432906760107,2.245985993602346,3.8221292842783563,7.6442585685567135,0.7017600711516585,0.4123730971527294,0.5876269028472707,2.76923432998376,9.105034990608443,1.2439916196660177,4.863178026759406,-0.12888955834046312,2.988753334319929,3.518973081977382e-07,3.599176478565964e-08,4.0430407044621745e-15,1.3826499024185026,1.3826499024185026,0.1105682169497654,0.2554674568776947,0.17526636527063374,2.7408458138742633,9.00857058200241,8.500130405071076,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00696.npz
697,near_equal,0.6238002923429711,0.9565363138217167,1.5803366061646875,3.1606732123293755,0.652144914238183,0.3947262183952503,0.6052737816047499,3.578820983628472,13.68388633532587,0.7037386855605293,4.535857743112393,-0.06940988956912333,1.4411279440952403,1.9209308125895706e-07,-2.829916587022687e-09,5.069807034723439e-15,5.924029770947051,5.924029770947051,0.1079393421902155,0.3258238930826184,0.21754533563228753,3.1007360339197145,6.6210201451356525,9.582293342482373,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00697.npz
698,near_equal,5.839137298137008,7.145642240864558,12.984779539001568,25.969559078003137,0.8171605996091018,0.4496909077738561,0.5503090922261438,0.5863639400152455,1.817063902899236,0.5970249393328299,3.760553226022059,-4.351024139744383,1.3667196024433677,11.302867533606513,6.267562103197152,4.2640845527853654e-14,22.92550162203059,10.0,10.730042579930648,2.8519676738655066,0.1598947773241102,0.3783652323883823,0.03168018784215936,0.1679329542062165,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00698.npz
699,near_equal,3.062583030427142,5.911976890114838,8.97455992054198,17.94911984108396,0.5180302777482022,0.3412516109472018,0.6587483890527982,3.242562448379318,12.59500082771009,1.2187072134923762,2.4730331829289707,-0.24945232200149128,5.187335999870246,1.198625610983527e-07,1.035182059568008e-08,2.2894118256280736e-15,2.0167318026901584,2.0167318026901584,0.1053401691879688,0.7264032884093854,0.23392678547426551,3.040740113564604,11.402970711246164,11.74795307522093,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00699.npz
700,near_equal,0.7559252300439634,1.220325695172607,1.9762509252165708,3.952501850433141,0.6194454751172332,0.38250468116093306,0.6174953188390667,1.5597638501710054,3.76505036672963,0.6457522966028785,5.664105570831408,-0.2877916967650144,0.8301133245174473,0.037640943880712346,-2.1258825571285548e-05,2.7070155462226855e-15,87.75783784447052,10.0,0.4842183806740749,0.2287155112297783,0.11378787027868716,1.1084060799432736,2.268924489590814,0.19933094288043404,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00700.npz
701,asymmetric,6.7120105847099865,207.97795093843393,20.401157535353942,235.09111905849787,0.03227270272845841,0.3290014585240317,10.194419144012835,0.5875551977979061,2.435024364664869,1.4022011038742868,1.4741943815887288,-5.175762598451766,2.9693658902532483,2.07709483558612e-06,2.170056100561298e-08,5.3743282398943836e-15,9.414581860972525,9.414581860972525,0.10382834537551118,15.722572337254768,0.11932754150357654,0.5839902503868073,1.9176140893601876,2.437124650766817,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00701.npz
702,near_equal,1.5023433488466182,2.002161995992193,3.5045053448388117,7.0090106896776225,0.7503605361873408,0.4286891304244017,0.5713108695755981,2.6722553428111806,7.325466126598949,0.9119174469400031,3.3636862796545666,-0.2271183266465467,2.0083304665342836,5.513975664565783e-06,-5.554541640958648e-08,2.77626548789925e-15,3.5954867067076193,3.5954867067076193,0.11704007474202018,0.480379810695784,0.27379521003265744,1.413452443500143,5.519750419719692,5.384073808180689,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00702.npz
703,asymmetric,3.7871608269247874,19.809446118238405,1.7933390998048637,25.389946044968056,0.19117954153387345,2.1117929271362423,11.046124026623803,0.9515248257066712,6.048825243482167,0.3101291923114515,2.766493704770204,-1.8156163902415412,0.8456366528050011,3.3096258410449104e-07,4.921384930689325e-09,9.928094035799718e-16,28.60858293048588,10.0,0.10281206934367408,3.577253703665985,0.053822657506182744,0.9506173743495345,4.176206410619972,4.756954485482542,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00703.npz
704,near_equal,2.0640896739556975,2.3606708065417403,4.424760480497438,8.849520960994877,0.8743657388551694,0.4664861935585832,0.5335138064414168,3.8698259964659982,10.23177773684535,0.9213311125342156,1.7671685762796845,-0.19230154528102872,2.7066770976316663,0.00014151915746347092,-3.1362830325601017e-07,4.004679474096682e-15,2.8872966772477944,2.8872966772477944,0.7319223113054314,0.10446034906724465,0.27095780438473593,3.7585296855011854,0.971566079028879,10.039016845558724,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00704.npz
705,hierarchical,4.024728387957645,4.397397310802838,0.3570212885799464,8.77914698734043,0.9152523876044408,11.273076751154022,12.316905045896572,2.7850155861363834,15.635062306101116,0.42899942027208615,5.866038118919874,-0.38195024038890507,1.3553502902423638,7.50088429169673e-09,2.2831199327235104e-10,1.940750430961924e-15,6.800387163690264,6.800387163690264,0.10275049916789801,0.1938463887104964,0.46469151872046033,2.7826899253902733,12.677750587181473,13.987024178796158,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00705.npz
706,near_equal,0.7392294265921554,1.3233780987718722,2.0626075253640277,4.125215050728055,0.5585927614172992,0.3583955830189699,0.6416044169810301,0.7413347448604473,3.044712501429701,1.4255946367412322,0.3348425382651522,-0.15860774322096735,1.4052572432997616,1.0123961234824294e-05,-3.1853620258192567e-09,1.2257101365166943e-15,2.2350268919472858,2.2350268919472858,0.1054125838448219,0.3403167890460606,0.5388974228935989,0.6610152909635914,2.574777159112388,3.2975648241784725,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00706.npz
707,hierarchical,15.805854864936421,56.25863378439251,0.635164266853613,72.69965291618253,0.28094985252417104,24.884672658355342,88.57336081432693,0.8484430146589979,7.647663471891613,0.8297010000359255,2.982890336199521,-7.262270741463478,1.4965986023710605,2.1997024165530192e-08,8.81150770435471e-11,3.2652958425260553e-15,1.2522278303054626,1.2522278303054626,0.10179640809884272,6.769839242638756,0.24099074750136334,0.8484384601696457,6.448299310435054,6.837084704374987,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00707.npz
708,asymmetric,3.852456242168142,39.02929903594582,2.864577599311367,45.74633287742533,0.0987067750978578,1.3448601438111705,13.624800754334009,0.3020658899710866,1.6674275876126308,0.6246541530650904,4.438120972007773,-6.735277479695336,0.5960886093669461,38244.36897340578,29068.008515941685,1.6919799728466466e-09,3.055039317980832,3.055039317980832,2509.7702177169135,7.025923808166425,4561.754850535193,0.2850825118419012,0.0008730450082757354,0.43225513581760194,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00708.npz
709,asymmetric,2.9962235883225294,85.51176482490656,1.8501695227283497,90.35815793595745,0.035038729401241815,1.6194319231375907,46.21834041391341,1.2437813291107502,4.447611725405054,1.5764664972906897,5.441012244718085,-1.0410802558323269,0.9699915675024885,4.364998371234968e-07,1.269897620203449e-07,3.729174518104527e-15,2.8817864120526493,2.8817864120526493,0.10214097587845156,25.321288090802067,0.2068809014392246,1.2420697707388064,3.7663341076606693,4.473600122394121,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00709.npz
710,near_equal,1.7587603685481634,1.9248381322207084,3.6835985007688725,7.367197001537744,0.9137185818939803,0.4774571300811041,0.5225428699188958,0.6978791576022751,1.6280489959514763,0.5258481515699862,5.7733817591362655,-1.3378691777488658,0.6552973836985119,59.189280810816136,37.25830134552,2.5167819869041786e-13,2.997566540428854,2.997566540428854,16.0512678301413,0.3842898307565629,0.22686653027603215,0.44790001297806276,0.641431609216889,0.024300222118016333,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00710.npz
711,near_equal,3.503657026109905,4.311901209295453,7.8155582354053585,15.631116470810717,0.8125550322342353,0.4482926133462795,0.5517073866537204,2.3637248329414153,7.9522920721392,1.3071868817634913,3.750361403798106,-0.28139058607195117,4.175019706210076,1.826888703659254e-06,-1.786178041024815e-07,3.919621901891032e-15,1.6142856117945747,1.6142856117945747,0.10787039096404936,0.6575362265144307,0.20845021255492316,1.8538017458898433,9.05444745086376,6.953545433471302,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00711.npz
712,near_equal,3.2825427109181335,5.125056914487154,8.40759962540529,16.81519925081058,0.6404890259148674,0.39042566929558065,0.6095743307044191,3.9186660823576522,5.177378432360677,1.032520282220995,1.1342592267583989,-0.4723556551899772,3.0915190564827912,0.0001661793161895453,8.256905575215638e-08,6.97086118055551e-15,5.825352850259884,5.825352850259884,0.9801862162307344,0.12139777755772029,0.18539187102117063,3.8418991044008104,0.8164750662594571,5.987074003531483,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00712.npz
713,hierarchical,1.5857435061987526,6.83600189891336,0.18928368314609037,8.611029088258203,0.23196943617742702,8.377602759213353,36.11511454813191,2.6625131397798043,34.701690390405155,0.9745874873886183,4.035554232130985,-0.23920758230462089,1.0700070068522685,4.6279700418250866e-10,-1.0215214049865959e-11,2.699085053299972e-15,2.0454833010459312,2.0454833010459312,0.10370768063774811,8.635462193358057,0.27800909665030454,2.6624817919693866,32.53354913956855,34.200012947468096,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00713.npz
714,near_equal,4.304589623483326,6.909137689355995,11.213727312839321,22.427454625678642,0.6230284902434127,0.3838678704586229,0.6161321295413771,2.21137426004994,2.903369458707877,0.5656895253634381,0.7432607506089114,-1.9762502294027966,1.7300802036823193,7.71476803095953,1.1953944028169698,6.592444481925407e-15,4.694166350381777,4.694166350381777,1.4239236555250518,0.04133928591344051,0.3797979947879633,2.2113756295758655,0.051438314529066526,2.7203728669153726,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00714.npz
715,near_equal,2.42993366725618,2.8654751735998256,5.295408840856005,10.59081768171201,0.84800374110501,0.45887555433083055,0.5411244456691695,0.6128210518037374,1.7803783317713677,1.3818097450866493,1.8801181715661972,-0.5885315675105333,1.7237168425973024,3.077583153980924e-05,-4.76645292835455e-06,1.7514885419635782e-15,2.3235134905838613,2.3235134905838613,0.11050123562694192,0.3941224990166691,0.26216518931531363,0.4847862751973447,1.7443086191987216,1.7179267501018365,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00715.npz
716,near_equal,6.781904442012004,7.353485343933123,14.135389785945126,28.27077957189025,0.9222707498298487,0.47978191933237513,0.5202180806676249,2.77722275228649,7.468832159260228,1.3865493797261368,1.9056893175566236,-0.3434307573574542,5.818897493124429,7.098854757991072e-07,1.4160435167737127e-07,2.4187987737085645e-15,1.6592468357919672,1.6592468357919672,0.1126637859616807,0.3835743799394809,0.16244389589295247,2.6050711781596774,7.570800018527256,7.144605103657217,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00716.npz
717,near_equal,7.204722716095183,7.5496694943647995,14.754392210459987,29.50878442091997,0.9543096848773195,0.48831036977500597,0.5116896302249938,2.199255041200229,8.679917926997899,1.1553679012479845,5.196082432705126,-0.6992426699011236,5.334336904858082,3.9174362541285996e-07,7.010981722483896e-08,1.4444696498406693e-15,2.0104103595093052,2.0104103595093052,0.10463649274554085,0.25096410149624243,0.32283987030993355,2.1086105576967795,8.220388335663152,7.886243432828822,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00717.npz
718,near_equal,0.5545747420476888,1.027816294548365,1.5823910365960543,3.164782073192108,0.5395660148503246,0.3504663065083186,0.6495336934916811,1.6776359555685445,7.862965315693054,1.0476148581189386,2.9055579653893986,-0.09999682618392634,1.491940637338494,5.214152243998381e-07,2.143779716741943e-08,4.702673985896099e-15,1.965665553063766,1.965665553063766,0.10323330704975317,0.7351401130094589,0.24899605960825436,1.5966598846770401,6.902374960449145,7.29334465129048,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00718.npz
719,near_equal,1.4213753568778509,1.4956766992012676,2.9170520560791187,5.834104112158236,0.9503225915312477,0.48726430984175045,0.5127356901582495,2.4623476912153714,6.327840381487612,0.5080841355367909,0.8753126037756387,-0.2755781147891338,1.1065665061673442,3.957707615714893,0.26215532904791816,4.402491228426129e-15,30.170172845710788,10.0,0.8650853488902609,0.2390838677792935,0.2209726138497017,2.462347814603116,0.06555291266280155,0.20230638280857507,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00719.npz
720,near_equal,1.5482716775862078,1.9265102131489795,3.474781890735187,6.949563781470374,0.803666477872172,0.4455737730515879,0.5544262269484121,1.5765654004767544,2.284451161213151,0.7820968528023886,6.234615836590114,-0.7743223413653847,1.0681622117879532,1.007686426575858,-0.006015536268578195,2.1536640905585747e-15,290.925401810103,10.0,1.086178736522808,0.058565688003477126,0.24866785533349883,1.5765956907434957,0.07350291222820862,2.51681584056372,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00720.npz
721,near_equal,1.3071896112282702,2.400284813411198,3.707474424639469,7.414948849278937,0.544597709373722,0.3525822329456493,0.6474177670543506,2.533901850658767,11.89573741226785,1.4808136794977738,5.83225238292708,-0.06968124062047101,3.8267074430214505,2.8818658536978704e-07,1.8810698684920772e-08,1.7528906449805483e-15,1.9838559660398853,1.9838559660398853,0.10429336249199539,0.4321403872424374,0.5311609271081834,2.4109421782555778,10.44573618396663,12.029786231260605,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00721.npz
722,near_equal,3.2437879608095526,3.25204371173509,6.495831672544642,12.991663345089286,0.9974613653267493,0.49936453472459646,0.5006354652754036,0.6164854945787779,2.695515485931666,1.5945012658757989,3.004427310559598,-0.3472548721501782,2.6090898038093178,1.1685242214721505e-05,-1.7332238440989083e-06,1.4673525060270123e-15,2.8802835166354965,2.8802835166354965,0.10167005623275949,0.8986608766972997,0.3315871980343826,0.5679778367371038,2.8603836056693823,2.3913956400429077,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_00722.npz
